book_id,chap_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
44278,1,0.2132672757500031,0.00015873016275555894,0.00015873016199070725,0.00015873016222450387,0.00015873016157785786,0.06237631519333996,0.00015873016135222923,0.00015873016246403826,0.08042155272742854,0.00015873016261187765,0.0001587301621788277,0.0001587301614629944,0.00015873016217727228,0.09190552012678259,0.30621813819812715,0.000158730161627935,0.00015873016230347748,0.00015873016155986002,0.00015873016282350603,0.2435889757352079
44278,2,0.3235990654219178,0.1516149064766813,0.00011441647890316427,0.05556001060793187,0.00011441647806246532,0.00011441647847421401,0.00011441647768706735,0.00011441647856851552,0.00011441647888364844,0.00011441647852088826,0.06492770569583824,0.00011441647872023577,0.00011441647831959125,0.00011441647882667229,0.26267046427457336,0.00011441647925884096,0.009521949306206525,0.0001144164778371257,0.00011441647937074743,0.13061848399541792
44278,3,0.40379773988972134,0.000312500007986412,0.00031250000423213695,0.0003125000070131258,0.0003125000099680991,0.0954934765323783,0.00031250000702449167,0.0003125000064643604,0.0003125000068710173,0.000312500007151194,0.0003125000109552089,0.00031250000546511367,0.00031250000847512713,0.0856722938441557,0.15548474305400076,0.00031250001114902523,0.00031250000626471754,0.0003125000057256054,0.00031250000562166444,0.25486424656937656
44278,4,0.6259412323440194,0.00015432099050069275,0.0001543209909018693,0.0001543209916409645,0.00015432098959893893,0.00015432098984082462,0.00015432099009825935,0.00015432099037018617,0.0001543209897908815,0.0001543209919061007,0.00015432099140895992,0.0001543209897461931,0.00015432099005945494,0.0001543209919129739,0.3712809898211175,0.00015432099277658943,0.00015432099094760696,0.0001543209900470705,0.00015432099195930948,0.00015432099135605706
44278,5,0.6366395749267882,0.00016778523913147156,0.00016778523805025306,0.0001677852388348791,0.00016778523767354208,0.0001677852380560714,0.00016778523739530387,0.00016778523761361048,0.00016778524123996327,0.00016778523755933908,0.19225219520090686,0.00016778523956594206,0.00016778523732275752,0.0001677852388822111,0.13141140347835858,0.037012262582885654,0.00016778523742147616,0.0001677852373439931,0.00016778523673899255,0.00016778523823082243
44278,6,0.7772400023993288,0.00015822785094551895,0.00015822785071145485,0.0001582278506782302,0.0001582278496944666,0.00015822785043017234,0.00015822785036081964,0.00015822784992539063,0.00015822785062969948,0.00015822785222202482,0.0001582278512355785,0.00015822785061713152,0.0001582278515706435,0.00015822785176385608,0.03638267375035832,0.11031221664835437,0.0001582278510887294,0.0001582278505072584,0.0001582278510148225,0.07353346158856287
44278,7,0.3166524002572676,0.05359377859439206,0.07393302540779292,0.0001501501532102283,0.00015015015343517918,0.00015015015286244784,0.00015015015370059171,0.00015015015358248204,0.00015015015387932507,0.00015015015352748707,0.00015015015295974398,0.00015015015576788594,0.00015015015256968244,0.02121801613151138,0.5323505273067923,0.00015015015282737005,0.00015015015412627605,0.00015015015317592056,0.00015015015257504837,0.00015015015404405295
44278,8,0.1641605678579272,0.00022026432149641433,0.007027968878437399,0.0002202643194360723,0.0002202643195415808,0.0002202643193119283,0.00022026431970316275,0.00022026432018314718,0.00022026432207323854,0.00022026432083725294,0.00022026431995826156,0.00022026432012261805,0.00022026431991272637,0.00022026432102300632,0.8250669698176918,0.00022026432037589223,0.0002202643210435087,0.00022026431997572985,0.00022026431956812963,0.000220264321380781
44278,9,0.00017361111597232124,0.0001736111156809878,0.4406147829577015,0.00017361111482712443,0.00017361111404305012,0.0001736111151045197,0.0001736111158417321,0.00017361111605309726,0.014230866263596417,0.0001736111148481971,0.00017361111482459694,0.00017361111736430822,0.00017361111557669562,0.00017361111578905597,0.43675838914773585,0.00017361111416461887,0.00017361111463031644,0.0001736111149524127,0.00017361111374492933,0.10561818378754814
44278,10,0.2904925833037252,0.00019531250411775874,0.00019531250501563787,0.0001953125046795331,0.00019531250417168352,0.00019531250463835438,0.00019531250351883858,0.00019531250393817787,0.0001953125035370067,0.00019531250370057024,0.00019531250464173379,0.00019531250254675234,0.07767595141624332,0.00019531250416094802,0.5868784904618789,0.0001953125033313066,0.00019531250532753598,0.0001953125032863001,0.00019531250522130205,0.0418279747523191
44278,11,0.00018656716933407986,0.00018656716820197053,0.00018656716792153646,0.11457672230891208,0.0001865671672421003,0.00018656716841975466,0.00018656716760093975,0.00018656716881192993,0.00018656716866701845,0.00018656716827176103,0.1805166091858822,0.00018656716801244156,0.00018656716771070495,0.00018656716867680162,0.3087342745244947,0.00018656716947490186,0.00018656716883576563,0.00018656716760135947,0.2875979735663248,0.1057759128896031
44278,12,0.16475331835607676,0.0001838235330842092,0.00018382353328061143,0.1406344731743561,0.00018382353239384668,0.07588882830477996,0.00018382353160884148,0.00018382353223991458,0.00018382353350269125,0.000183823534246449,0.0001838235340247099,0.00018382353451387227,0.00018382353267287378,0.0001838235335987024,0.3496344938991595,0.18669371349453845,0.00018382353230409233,0.0001838235327901589,0.00018382353381234213,0.07982164330701583
44278,13,0.05233172742089223,0.10360510235128052,0.00016501650458700101,0.2990927899111239,0.00016501650562164056,0.0001650165054795868,0.04510219188972168,0.00016501650581038382,0.00016501650585984734,0.012043637704603313,0.1181777672587179,0.07593301667373714,0.08189899886482871,0.00016501650594539268,0.12228575095646238,0.00016501650731839135,0.00016501650578356312,0.0001650165052045113,0.08787885191092495,0.00016501650609703305
44278,14,0.050784529441167854,0.0951235578793191,0.00016611296016399258,0.19137533643355958,0.00016611296171018889,0.0001661129596805538,0.00016611296044804103,0.07123477298833336,0.00016611296019180586,0.00016611296073607077,0.19010630899634143,0.00016611296075428965,0.0001661129607533717,0.00016611296113510388,0.39904991281250646,0.00016611295930397713,0.00016611296094744613,0.0001661129603080044,0.0001661129622757782,0.000166112960363539
44278,15,0.0001805054194613278,0.00018050541994669078,0.0001805054204771888,0.00018050541933544996,0.00018050542009559947,0.00018050541813419884,0.0001805054188101411,0.07465468623956353,0.00018050541838427787,0.00018050541960590394,0.39241737706467383,0.0001805054202029325,0.00018050541941627026,0.00018050541891357483,0.5298593445686506,0.00018050541827931276,0.00018050541849090322,0.00018050541880005274,0.00018050541925282928,0.00018050541950524353
