,0,1,2,3,4,5
change,0.00848050803855442,-0.004352873098180869,0.006941965080853658,0.007866303966337666,0.010468454084545423,0.009966780182850748
death,0.019080994339500924,0.00016408866983449772,0.003674658007915832,-0.01045292573922385,0.006829832878933999,-0.008417955913838914
perfectly,-0.012551013408502221,-0.0036562562086802247,0.011101277389519961,0.006148584416392733,0.00525691483648256,0.011887737541164848
heat,-0.02106119009617362,0.005896518139568995,0.05878401354769209,-0.02368185264681848,0.0071482060839277535,0.018097539261740483
moon,0.01877444411416708,-0.013999222775719555,0.3564605649033018,0.13675751727539265,0.14961293341221132,0.13512927448516132
completely,-0.016268070621042605,0.004351184350677919,0.011984535545124988,0.0036322426901192733,0.021865001703443826,0.010838847704197314
pass,-0.011315426728320416,0.0038479108689933018,-0.0074861753572350335,0.0010307665621700774,0.009323550332765804,-0.0010357254177217978
horizon,-0.05187993946065363,-0.0008164650100632552,0.020582430175135003,-0.01126002097435401,-0.00324006602543931,-0.04719762052418463
silent,0.02401720735548687,-0.004083619375035748,0.0065346948551027,-0.018459795717074626,0.001939748694053244,-0.0109205156518423
scarcely,-0.004527076585162717,0.004408587509931137,0.007912177031481463,-0.013206017753186954,0.00037717967077222406,0.0053963718976483286
upper,-0.007837839953085644,-0.0021987691489905744,0.000307367422628778,-0.019895644984494257,0.0090922129437817,-0.007134704941030375
received,-0.01312074288604042,0.003992785990289008,-0.008862685714433651,0.02908903255936908,0.01841577414635111,0.0149738081786198
arm,0.038721832351382136,-0.012077731175054925,-0.015304500331176455,-0.03838409201334975,-0.026128516580819484,-0.011607566226134266
observed,-0.04400814944245141,-0.028945609902925936,0.009300174212971954,0.015614771373855823,0.017408195337423327,0.004569007221526786
perfect,-0.010083992333922936,-0.006997488763616977,0.027552231001825564,0.018919130204768174,0.0031463018563455064,0.015617364020343825
nearly,-0.004881074232221508,-0.004569440583306929,0.007170522389711846,-0.0023485606564504886,0.017626275837871436,0.00018317022540413028
small,0.008358914932347316,-0.007918422988740592,0.004286476452184851,-0.007351056214174863,0.012115690629745815,-0.0060041995909599286
thousand,-0.01942886697910227,0.023249582178798613,-0.017930091113637157,0.04186101081710178,-0.012710976019710423,0.016794000086999165
second,0.007486922924002643,-0.010298021517503773,0.012205739558372697,-0.006095874262181193,-0.0074087616800153945,-0.004949988083740302
sometimes,-0.009312618604498656,-0.003516006486847697,-0.00951424983878921,-0.0006224722528075063,0.010763514109105901,-0.023062707300286284
according,-0.023225223449082025,-0.0026575871979630447,0.016743390079213487,0.023055079969904534,0.0013167579606969896,0.01145040808290183
ill,0.029286305932495288,0.032897696294670084,-0.011616638425751846,0.009636572251603184,-0.0012096915154909712,-0.021435637635545218
simple,-0.0018397241536812613,-0.00970005789128784,0.003133026887377778,0.012756288259377946,0.01804050680232381,0.021070854545223443
years,0.01615665803651497,-0.011029494501691496,-0.008478034911556123,0.030934058042623776,0.042335690207871673,0.0065425031963244435
able,-0.02109898420498032,-0.012873327466631806,0.006179060854148593,0.00016882493097922547,0.018329366290889316,0.017906974474247547
saying,-0.002706234687061911,-0.003400906457545063,-0.010550889454363414,0.010348042390471249,0.009772859856085607,-0.02664059290369419
feel,0.02382392521428266,-2.4831449589220003e-05,0.020879130383837027,-0.008733058439563419,0.02134070164398776,-0.007981806163480796
used,0.008405649300139885,-0.013248022339742989,-0.025540471620110698,-0.002070668724567309,0.04114889025070733,-0.006772613721225484
she,0.15423136201893758,-0.06070130376584,-0.13068060781377897,0.24808116163004207,0.3742793150011054,-0.355036826088273
both,-0.0008689146270080458,-0.00689387954774609,0.004266464357724811,0.0035548680637731717,0.012297425016935905,-0.004670342564047697
common,0.04219229995767322,-0.008496555194790156,0.023231388889255255,-0.02202122143161666,0.036670884699939794,0.008963587712247341
immense,-0.018464827608043435,0.016695405495403742,0.007816448002983752,0.005260349050118708,0.020181411454411703,-0.008060881466177214
height,-0.04899829237903122,0.023465030499374394,0.013076780811306131,-0.027082220779577882,0.01572481064450367,-0.004906688691221609
seems,0.021324796627451396,0.0005595073316106827,0.009937493615419603,0.007887461156480416,0.0237242883247085,-0.0057813296025430744
escaped,-0.015155226877053776,-0.011786465691833132,-0.01597736076953939,-0.013678311650402572,0.006993853980320693,0.005625557635848102
got,0.07750508028152435,0.015333740900949777,-0.028173421743795155,-0.00422927529464393,0.01466809990045136,-0.02943686970014079
keep,0.012698712969992206,0.016125654961166778,-0.0010131973445909812,0.0031862403131997703,0.006385571048624372,-0.008824218878150943
brought,-0.006694787876072645,-0.013496994561249009,0.0010416605391865943,-0.005107361166353943,0.014817486087236046,-0.0007522929515560864
shot,-0.00604897945328007,0.0017701210208766885,-0.0018609766793882528,-0.02053751454693334,0.0012140981634098263,-0.007218650381768338
carefully,-0.016489634803595266,-0.008642576171468718,0.011148614909397265,0.010014510966923965,0.014035190117607229,0.01433217760167587
showed,-0.01276280255487089,-0.01663012440759726,-0.00215092041657118,-0.01542403403586803,-0.005691285977283025,-0.027051798673620796
raised,-0.00991935109650007,-0.00597411573237623,-0.013874320520317807,-0.010388767680161564,-0.0053483868445183425,-0.004550086518465089
blue,0.0786754496089726,-0.009257138562592387,0.022838182859946154,-0.057534912688408275,-0.0185832199532309,-0.029720472863930033
entirely,-0.016971023569651227,-0.005645468465524194,0.005963219705765274,0.014689645773666092,0.009848012172645661,-0.013459160680644455
wait,-0.009774456929434499,0.008690925432944852,-0.014488645639294523,-0.006933719119120441,0.012301174964265004,-0.00815563194799165
myself,0.04448198495705804,-0.032712148444908856,0.04460696942329599,-0.034467134043290576,-0.025831471123702095,-0.015648107967706645
better,0.009961637463700684,-0.003610642624228436,-0.011251995915043512,0.008081414067772283,0.02106122679810007,-0.00943986190193713
probably,-0.003132983761584471,-0.012145451235539506,0.016564965782114468,0.00795515569524394,0.024223333460162946,0.010352708809128823
darkness,0.047709416550164835,-0.015762008131261933,0.03308883141137305,-0.07646919825144663,-0.031259230084744814,-0.0232465765236178
need,0.008122061207604264,0.001085562356498277,0.008913135316288028,0.0047602390849039375,0.03100427509440681,0.002464245951834156
white,0.07291671835959512,-0.016288036288437602,0.009837772822143733,-0.07708303440036243,-0.03002912799744017,-0.04453483607308395
distance,-0.03848348795788069,-0.007049410086606217,0.04172315505776404,0.0015606529928200842,0.017554540225530817,0.004253674410222134
certainly,-0.006578066954364212,-0.014905280560258525,0.0009637980757894331,0.01678363172386966,7.599128617265273e-05,0.02235129779287562
either,-0.0032010130865065614,-0.013797481642189427,0.003547296788051436,-0.012430207457347185,0.026569402209596076,-0.008060541833660157
stood,0.0805829547442638,-0.007616501262536047,-0.0015415267603934224,-0.06904490052004733,-0.05012456690572132,-0.028381865530135133
led,0.002231963442056957,-0.015057618382320897,-0.010705949216625824,7.069797036100642e-06,0.007455866601535735,-0.0052159156479624855
started,0.01636483074316528,-0.00260848775556595,0.000313616434749774,0.009008860920948165,-0.012169178378865301,-0.0007408935016004732
narrow,-0.004891395828381629,-0.012796057176985811,-0.0035470000380394733,-0.02314629262001276,0.007967241710857524,0.0001308948581853317
sleep,0.009211075655325597,-0.0032233255431353804,0.0034252872960325222,-0.017765464947385703,-0.017817188896274615,-0.012552088898799888
looking,0.03513753607817425,-0.004596234884784974,0.0029469995847450385,-0.013599349013646164,-0.01331374057327,-0.016099682792085023
green,0.03961462776807947,-0.006326881757317684,-7.542505831342016e-05,-0.05883556363599605,-0.009073876609222096,-0.02299847226364531
bottom,-0.04029318541499216,-0.02331973376375579,0.02885024586615896,0.0009464966835961158,-0.02607997455598059,-0.03077994001036358
calm,-0.015624880149191592,-0.003757236062560083,-0.004310800894399591,0.00882817969220854,-0.005417401193734423,-0.0005302373879240492
existence,-0.009142586375231358,-0.013537635821007815,0.03072216620604565,0.015949648147450153,0.01550434589337147,0.012117216458023265
always,0.0017541036555986016,-0.005151363383169529,-0.007136707484994083,0.017722636988833404,0.04119895931164488,0.004368964853008665
rose,0.004144113348778896,-0.0022974579917685225,0.0026035866812722883,-0.02778355425271546,-0.01892017766832638,-0.02365135518061482
knew,0.00929496093305134,-0.014994983590739168,-0.010348091078970272,-0.0005077731123668332,0.007531418005974326,0.0005845855044148647
whose,-0.021940959150777106,-0.002961472840144522,-0.0259945757147746,0.005725862146092094,0.019551403805583283,-0.017010844014402213
iron,-0.035641962896005235,-0.02389993578980508,0.0027743074502231094,-0.014347157959091408,-0.008131053496572654,0.005755495559955434
rock,-0.045728205057853126,-0.03212173277328803,0.02106532981653374,-0.036848357812452236,0.0016296022939981788,0.03149613922075983
rocks,-0.05443354278967709,-0.03280965019215153,0.004612976031646465,-0.06448401174948551,0.018991891675227746,0.02425858656982331
thats,0.04380345466960026,0.026206765367537223,-0.013893273210649867,0.005154663551529671,0.015816802698227383,-0.017374017040659415
presence,-0.012397697870164471,-0.011725154385639269,-0.010311628334963574,-0.005437875751348965,0.01736077692705538,-0.0027613502665922284
quarter,-0.004142360398368757,0.0006330794473233578,-0.006257729673973706,0.011944716637441205,-0.025866122375507165,0.0029780728369966933
ask,-0.0010438482135655361,-0.008316489988554306,0.0004523726607156494,0.03358235528384372,0.005109630030147227,-0.008543854121911774
passing,-0.00458253557434156,0.010475443349738595,-0.0102494467903044,0.0054591625887288634,0.003380356253300578,-0.013781987776493077
voice,0.03747213297772641,-0.004482221746222194,-0.025282685099039155,0.004622796904423449,-0.051570723053162765,0.002030967854293019
alone,-0.001994540843058494,-0.005136209378291031,-0.015384999275168417,-0.0001246609577743005,0.006071848756535636,-0.009693598417803973
behind,0.044948305202067364,-0.004837955019879263,-0.023437319328083153,-0.03001123849291997,-0.030318715310478413,-0.017316327028928373
stop,0.01563405274112817,-0.0020520664540681706,-0.01687988748167217,0.0038893278447275745,-0.02201861277028809,-0.0012713223131719969
east,-0.020591757557051966,0.012446230642664395,0.001866526379936128,0.0032758405163700447,0.0043405403392822815,-0.04585871151988326
bring,-0.003764880683164871,0.00076116684223627,-0.009671198494055448,0.0011489540178383562,0.01702444779830725,0.0010874223439017777
dear,-0.012080658006040737,0.018005838693801787,0.019765057766079386,0.026363618339872334,0.049518031184627165,0.029779213358600967
force,-0.011654318258524532,0.011849656723111914,0.019302253422289337,0.0062270099044257855,0.0017870998252635492,0.002408370211481835
question,-0.009799493464598755,-0.014414987297802197,0.030252205480210386,0.02744728695559224,0.03325599351098545,0.02164034473297121
strange,0.03968602246731114,-0.010314014169376126,0.011743950159308444,-0.03510776473838472,-0.009276174719748826,-0.006880316906925994
resumed,-0.0033180177509525154,0.013188098627024948,-0.022913014914131273,0.015682512359329128,-0.0023657536056962145,0.00655269701824331
expected,-0.00034941132299631133,-0.006548095865010661,0.007678067814986143,0.00022035507554644205,-0.005884711808479363,0.002538124059476657
attempt,-0.005150133640146773,-0.0010562602384916093,-0.002152054573921343,0.0010229823183929624,-0.002475795002417149,0.001893819778047124
full,0.012926356830222679,-0.00013758660623760502,0.014760046682630095,0.006591876408404425,0.005619338946108707,-0.006475613319616458
high,0.002522266244213655,-0.009798971139420926,0.003325980009228501,-0.011020443681598052,0.01436817482275969,-0.02014819942119412
longer,-0.01218767460483588,-0.0009473682518818725,0.0016058261277524899,-0.010649707206003568,0.004036887718242027,-0.00974467299525831
pointed,0.002987361498165809,-0.008606185670357718,0.015160450064441834,-0.02012932549815936,-0.012075204729362306,0.0039131922533755924
strength,0.0036986550907840386,0.0038468292256183152,0.002946291752222951,-0.022727931562694852,-0.00025695170700779427,-0.0026073242997049547
river,-0.05232965106328033,0.04364666116123752,-0.08842444596664298,-0.036987814768945707,0.10825929665048198,-0.00684275442463514
outside,0.030805690192903867,-0.0025217570982818214,-0.00234117868382793,-0.012643933651368906,-0.009893341727330366,-0.00013793144547138113
level,-0.019343857632728827,-0.006563008120139445,0.010316158089062919,-0.02262817724345384,0.014259777356297283,0.007740679490572227
sat,0.08143020141071552,-0.007249461217913198,-0.0007957595388408587,-0.037231071767120726,-0.02158013539220831,-0.0256381125511025
single,-0.012308484917112075,-0.001079103623974665,0.01175452092734378,0.004393429879307115,0.012873791814885375,0.004598779624457971
sun,-0.014012361871664176,-0.01548903301798202,0.08119985962174991,0.0003213634257674198,0.011391961565179276,-0.011700317885844474
beginning,0.02199518556676454,-0.0062753432908454615,0.0064060860994678386,0.0003494462884390874,0.015069349408111743,-0.008520762858052
surprise,-0.005487059596278436,-0.011918232832500267,0.012545716159860195,0.002281042095069106,-0.005103964571554079,-0.003996626967230151
greater,-0.0070803749266387635,-0.014154260181130878,0.040278356757640445,0.008788323750071332,0.011761306631806879,0.012970908840744755
interest,0.014198371065272304,-0.012609513121008439,0.014228751407091187,0.027587458193676286,0.01988637292800192,0.02166838538027844
show,0.014607327488859127,-0.010053719371594834,0.005168323192810157,-0.0020054280685748516,0.0030116531192432845,0.0009833706042519672
board,-0.054407132356740856,-0.0340757808256443,-0.027482946623691527,0.06580140395510452,-0.03631314159138017,-0.08170880768422562
except,0.019033358149070267,-0.01169769836255847,0.014892930399197835,0.002238160503722255,0.02229462969940266,-0.0008854177789994011
turning,0.006758438122858391,-0.012177506199163794,-0.010055781381928384,-0.010397067863715574,-0.027214442483670283,-0.009472820530324296
complete,-0.011395590370899166,-0.0036580844455213965,0.0004466387436327396,-0.00184758571271082,0.023411869189527604,0.01490135474585459
trouble,0.008725225259969382,-0.00017830984785669225,0.0025761314640786333,-0.0026206441677219636,0.019611923939785995,0.0028538340864785196
ten,-0.014240475207227354,-0.0029270661993955854,-0.010952719867279402,0.017071379173352007,-0.02276112093435247,-0.0010161501672260901
order,0.0009767725398111824,-0.0006658738185365914,0.015532942272627661,0.011298343184643905,0.01777258703894152,0.020397161757637113
tone,0.0031108592323731386,-0.014614176906328545,0.010321448236386492,0.014400217406437052,-0.016931131212205103,0.01667366178820619
ought,0.00015907416041412858,-0.014890568184754061,-0.007944921319337895,0.017031700562740858,0.023237834461616074,-0.0025047156948361324
manner,0.024456582908758902,-0.002945522507691357,-0.0030212306406249396,0.013341378414824996,0.01698656072500375,0.008872888274864795
low,-0.0017857476778969693,-0.009139683994352606,-0.0007377372434853854,-0.02061208730335894,-0.0031191291590888753,-0.02797895060352281
straight,0.006623137464947458,-0.005372733141236189,-0.006415865066011568,-0.005461362723635703,-0.009453042024107393,-0.012194889440747493
leaving,-0.01448181548065132,-0.01482406423582284,-0.017217203407757602,0.00990745264643885,-0.015566685078461314,-0.012976129502545
together,0.019508254746903188,0.0041633436853304295,0.00024403155332381065,-0.010866665234302892,0.01470283794944065,-0.003277815338776858
bank,-0.030298314123955374,-0.011420264805322796,-0.06809450830449382,-0.008770303303919142,0.038797152935839484,-0.008956553530348998
although,-0.03440001621228399,-0.012310130903157121,0.0020384148364961763,0.0038807437051787946,0.023027818543875752,-0.0114153707185868
quickly,-0.009519280897766753,-0.005130165776773329,-0.009291617130966982,-0.01082414133674989,-0.0007208087716299423,-0.009977398985773262
moving,0.01639904400712347,0.0014794086895376527,0.01739483388178179,-0.027897264901879514,-0.008295452640341662,-0.012634752942437204
seeing,-0.0032213508819868442,-0.007371153535699922,-0.0029403033805534937,0.006422017469550059,-0.006350596942653278,-0.008330259834985955
opening,0.0036006363851209854,-0.016051125180375173,-0.01900468023634138,-0.0340658203369806,-0.005058573684591439,0.010910884584422452
carry,-0.016207427859888036,0.010995495597853813,-0.0022162429744757043,0.010378217719551351,0.0010286111003190174,-0.014667754330523457
morning,-0.0062104305751044765,0.007043899616463745,-0.004831939225289807,-0.0006002092355651142,-0.009921714266683389,-0.020138532390608702
remained,-0.017949823087390293,-0.004391210625197546,-0.00882931772816138,-0.003490934658886278,0.00039493828283561865,-0.00922048630025557
call,0.0051124089242990025,-0.0028016949648785733,0.002401966576684323,0.010529126901473503,0.016092267468995485,0.01156646733180647
rapid,-0.0107447938123815,0.008636619218979263,-0.0038508427943609166,-0.001361462387964365,-0.006506247878639351,0.001728796856431154
object,-0.017378016914347195,-0.005887637830989066,0.014537708853108407,-0.0062331835853954186,0.0009595249068995335,0.014224374359237225
places,0.009201439302395432,-0.0014055290155584844,-0.004970333985349786,-0.007551035786341526,0.0199435727190498,-0.0025095719515810687
earth,-0.009357633188683198,-0.038050465170955367,0.2019567206180476,0.06450352239437791,0.05571945838758028,0.1100514201465879
closed,0.010280755789444545,-0.010626666145066863,-0.005940088602413022,-0.01833489640235162,-0.030284858288377497,-0.007606795454767877
distant,-0.006902473755963518,-0.011977526192231835,0.012148485915078661,-0.01980411997043266,0.010024212668491185,0.011312217731813656
bright,0.029999646789261078,-0.010884769011822564,0.01295989910744845,-0.025577157774765224,0.0028790593888460875,-0.016598847684136216
boy,-0.02580408347888814,-0.016795961812226926,0.00014696348200457236,-0.025427357249586603,0.030292515646026443,0.057692445260738544
movement,0.019046025930511537,-0.00265694124967822,0.016443658852515163,-0.01728725728439267,0.0007444414962732877,-0.008459970590797302
lost,-0.006213623056446348,-0.0025155650322279386,0.0035231997588012856,0.000654466928926716,-0.003887030873122854,0.0038899266828243545
latter,-0.0061559324663165264,0.04584913214091409,-0.005599613496049892,-0.004060475863466448,0.012781193004270585,-0.00435641836475287
cause,-0.02596707337866363,-0.01737959147603828,-0.002575921162704238,0.015244994205909166,0.006856971027977894,0.0023426171771109014
sense,0.04129161595098633,-0.009863037251744748,0.014980392076000406,-0.006329144109305895,0.02575381449741833,-0.010609753304148834
fell,0.017187133833067116,-0.005601259378143142,0.0019849021809798762,-0.03988376379098928,-0.010189161453091473,-0.004708221221739947
sent,0.009256586986033691,0.006480594002537245,-0.017133036600955207,0.010224316595662716,-0.001666318052141687,0.002329819186445746
english,0.007685393304508201,0.0028694746557566056,-0.037729976651426536,0.06065907859623708,-0.003005226261103403,-0.00038488354985790696
danger,-0.0073938521698919115,-0.0008095444257848186,-0.0002366982974612497,-0.020317444303872143,0.0054377247190489095,-0.002301058659966111
doing,0.02257824905127644,0.00044274215169820666,-0.005764550605812313,-0.003161708290678033,0.01386756387228994,-0.008621977420383621
try,-0.003076118755345705,0.0038533841943695227,-0.011801446223161689,-0.0045483608233155585,0.008097262642961914,0.015181925106192776
noise,0.006198719710473061,-0.007674855973488171,0.0051236056501754125,-0.029855122176543816,-0.03641318663704103,-0.018218003124237537
next,-0.0066377039366024805,-0.006702732259855404,-0.0107587134525449,0.0015006129623459064,-0.007472859202145989,0.003105813339570824
idea,0.01551217353707239,0.000263844319640658,0.01010969688390511,0.0037149715657625614,0.019966668335891793,0.006389694863133072
shouted,0.019031302227229756,0.020273759678787393,0.0001973774963977887,-0.027593028376569205,-0.011584329424642492,-0.01736211639555099
till,-0.020910934905806165,-0.023504664484820102,-0.0229287790575992,0.014540284540736567,0.012536998829716477,-0.007597518276763262
extreme,-0.026030130753105764,0.0005873426728234716,0.008150604034112403,-0.01022612366543525,0.013208772070671785,0.0057541574696954485
ourselves,-0.004961233856793154,0.0033158986627278633,0.025942327930654215,-0.008054130513629075,0.027694348653855713,0.021463972003069858
produced,-0.013739607973823162,-0.0051908687923330355,0.008246760342557516,-0.0007323713059830241,0.005467111717403519,0.013731169836038259
wide,0.02211173528662851,0.0012563142306215188,-0.006694651753371297,-0.009543517358401686,0.012938713365322275,-0.009609246471347456
nine,-0.017128583670490104,0.013615619307797937,-0.018294419898797862,0.04299670227484112,-0.03669765843499916,0.02253952882635298
ocean,-0.07404939842061298,-0.029737628025234213,0.051143695518785164,0.014603085076877973,-0.07187053918056734,-0.07507233706752177
weight,-0.019921407758153282,0.02061175458784954,0.0568316353647294,0.017313714961027734,-0.016447613943796853,0.03172487000581569
forth,0.010611949486566645,0.0007837245749702521,0.002157294621365174,-0.0012133471125961393,0.017918315068582286,0.007409684019357154
circumstances,-0.005676525765543366,-0.009247344074713254,0.008624744539741692,0.01986751824540464,0.0037589770068582845,0.004858074147107495
spite,0.010288738661719168,-0.007328359486535976,0.015285552246344486,-0.00579324936463877,-0.004319627581540955,-0.014993829579855336
absolutely,0.008707274029324636,-0.0001564395959808574,0.017861942732735094,-0.0008607368973174744,0.004185584261106085,0.01517691488592792
itself,-0.010814094532572344,-0.008697823526970922,0.019246334382176603,-0.0011033300090482008,0.01791911130859677,-0.006843595929239502
crossed,-0.012403218486013463,-0.0015366294283782945,-0.008099508978900926,0.007619599219063989,-0.012444008226011029,-0.013083700911645704
turned,0.05759930376260093,-0.012947154488851273,0.007225057442122334,-0.051547406089998214,-0.03426501416339586,-0.03500816459628107
clearly,0.018660052416807314,-0.014118627357797271,0.012953893643858513,-0.014761746817065635,0.0009860860981937645,0.0008537476220949262
thinking,0.019027885988090732,0.0028280488566219345,-0.0050457388063470466,0.0018503296040363615,0.019486588870509733,-0.010487114274073284
cant,0.042427990112433686,0.002085605970796753,0.014343536684056534,0.013814928886160507,0.007389114649961192,-0.0300309725481082
speaking,0.0016164065895876536,-0.0056688232458329876,-0.0010065380179156863,0.010785723818074168,-0.0009148568641118072,0.0032056688752396677
edge,0.02334139747810946,-0.004262565264996655,0.011665994990066042,-0.07187733102016186,-0.01245408725892493,0.002286303131857515
hair,0.02687279748977025,-0.00682829147829766,-0.01714125519772048,-0.010872960664553944,0.006553388639094764,-0.019335484252374552
moments,-0.006672013108635276,0.0003781923560270013,0.0024776064407200623,0.01665822142534484,-0.0014945778387926178,-0.011461954751269177
bed,-0.002496634933624592,-0.015721550673562526,-0.02950353003013371,-0.0019397206981958386,0.007699372908650125,0.0020368585710815643
third,0.007824605532395742,-0.00570235124465914,0.001978414897867391,-0.006884508988590067,0.01106298262156812,0.008883736886946565
drew,0.017660503027119603,-0.00572492560945654,-0.011236838998108564,-0.016847309832999802,-0.007262291838128475,-0.014740899245623964
yards,-0.014030936442681548,-0.030515240771013467,0.05112688136562457,-0.01934208687245673,-0.07180508054078735,-0.06347598252924042
minute,0.02726473775860568,-0.005577813566214654,0.0028022631735943704,-0.032518836169369826,-0.025267119613509758,0.0033911473036501213
months,-0.03590037678521266,-0.013378898728911636,-0.004171592440965755,0.018920475510118683,0.018880684656226648,0.0011636519086177539
live,0.014050197004263002,-0.006693657294991615,-0.0014939368299058888,0.0004657075155919053,0.0186247412895484,-0.011088290658415866
changed,0.011554559030667516,-0.003114948833859213,0.003152911815431137,-0.0027928501891669663,-0.003790156555967456,-0.01160357958768254
home,0.026453812542819064,0.0013598287755612517,-0.007783493884924793,0.015927886131801683,0.0299574337336299,-0.007933552642126952
blood,0.026654154632149,-0.005302941582018945,0.0029761587572603556,-0.036943858933618616,-0.022134477859627952,-0.021136637535401882
worthy,-0.021126134318610334,-0.008504245879675349,0.016919294531115656,0.03831186045594155,0.004532131076364168,0.03464182325381313
thrown,-0.024959690044827964,-0.0006657410186221422,-0.00978796758211337,-0.017456646622690447,-0.004245853263752782,-0.002169010969120211
large,-0.02037429038110275,-0.009669527496101785,-0.011142661886903235,-0.0022072137061855605,0.007510439939814337,-0.020479917132914773
several,-0.021127005248787866,-0.01249894319142674,-0.015579098388470715,-0.010097517495550918,0.003342653728678386,-0.004204422745723774
feeling,0.031011826473920173,-0.00022566510019910707,0.008777976818205987,-0.010052753605809513,0.0022699085923611434,-0.005630980213782584
watched,0.00883840051258051,-0.012993647846180857,0.010910468748804738,-0.01642746156411555,-0.014230315691790162,-0.022937648561547865
decided,-0.00412166096572395,-0.006369126790787959,-0.005260453057548147,0.0028361784239466104,0.019495232908973818,0.006588515018752328
unknown,-0.01735217728312637,-0.014249915881112027,0.010937766244048708,-0.010698773740648313,0.013287358371839232,-0.0010832790988460218
imagine,0.027454094233270117,-0.008627480327987996,0.018607032101558296,-0.011969558085923777,0.009146965385073194,0.0007280742531236095
increased,-0.017677811725681333,-0.005120623872722038,-0.00013752283127278284,-0.012327998462436688,0.004172479127444774,-0.003820233477735445
twelve,-0.027702956619894466,-0.006271926305593122,-0.007909617563558617,0.013265190648575866,-0.0078100416698843505,0.001567199077763809
followed,0.0015121855118127394,-0.009944779835738769,-0.009349799822223878,-0.008919106504707461,-0.022777478344968828,0.0009695996568996348
something,0.061969075992562954,-0.0065406752717809685,0.008653099347761432,-0.03162212085700581,0.010965256780851059,-0.018129801118308753
set,0.0030638965184587707,0.0023071461857515994,-0.007356000063228192,-0.0036596005470057886,0.01083397924733272,-0.005925058884775487
situation,-0.01775236517805737,0.002607731165539743,0.0043471797153901365,-0.006533543773475859,0.004205643325467289,-0.01375691897000024
magnificent,-0.025161064117872136,0.004726696951657704,0.0028362968673117787,-0.0061520992081154765,0.020807071357225097,0.008549470026233394
year,-0.001396238191965271,-0.009123160844449607,0.00384306829927266,0.020745387360297463,0.03586798288862252,-0.020186708226390356
forty,-0.02596712659336052,0.012837187730182938,-0.00364903414458896,0.007687569168323585,0.0007053330594963295,0.005132508313523791
among,0.02175402482497876,0.001360476024570398,-0.015124120085014745,-0.04870104172134376,0.02071552304302982,-0.0051130430380682745
result,-0.028266657500880765,-0.015584100726941559,0.01994189425711153,0.013490868067093978,0.026184779819621203,0.027621564634579408
lying,0.011001548495528448,-0.011130660599760546,0.017915474957116224,-0.014618070374064825,-0.010974384062957494,-0.004216376896729625
sides,-0.025328301666145296,-0.006687304769608905,0.024334314746371027,-0.01772840867072948,0.0030074484098728594,0.014610782614619563
watch,0.0027040134914901918,0.010209183914693805,-0.022053037421411258,0.005898400735562748,-0.006551929547505649,0.0010174087735665737
shore,-0.10611448985462868,-0.050451104676137774,-0.039395896517507314,-0.06515746345924396,0.041129125037751436,-0.033804972094219995
advanced,-0.010361053906119862,-0.009683457418625276,-0.003857042231100702,-0.0184078141006083,0.0003517114888855187,0.013989322241604365
interior,-0.04090913542701808,-0.01794069548249837,0.016254892847377533,-0.015192196098182852,0.008166990561592993,0.04337950583878797
smoke,0.016954666305946536,-0.0200559487303261,-0.016096123598586302,-0.06579457986814083,-0.005155640097834263,-0.01370437931841202
animals,-0.03390082222057113,-0.0010922014286396805,-0.002864810710687806,-0.05157163292862607,0.02392303068635913,0.01619032081593935
mere,0.023553775643075585,0.001653306426367749,0.027430806686593524,-0.003520968678236256,0.018631608711014495,0.0014081472189113563
appear,-0.020410231869128215,-0.011994807936281705,0.0036123904209523065,0.007260095582130659,0.001618749518812211,0.0018949384353469207
understood,-0.005136242068388605,-0.012295260323696627,-0.0033723196480196977,-0.010674799916923815,-0.009310417116007778,-0.0071725100300362166
stream,-0.01850872640352013,-0.012206204198467494,-0.013506422166476656,-0.04495043717284415,0.02454860966429484,0.010858831022728822
hot,0.016655309540156045,0.0023200891753117894,0.023116732256487003,-0.0293323138387055,0.0023236601727087227,0.005929614949144518
remain,-0.013531059624825556,-0.00411230330806814,-0.01772047731552776,0.017953620014531244,0.018604942893138094,-0.005301280205708916
spot,-0.03536234093638706,-0.017050454441825413,0.0031669194907621516,-0.0009049007845778496,0.003210624162268375,-0.012915128386446555
peculiar,0.009353318770998353,-0.008994577733900305,0.013785101238478894,-0.0082629332824629,-0.000490044728326182,-5.439552158887045e-05
table,0.046684021398713485,-0.007764318862827036,-0.029100032381793494,0.013642439832803053,-0.027950513660212343,0.0014986111686038832
moved,0.019471241336185934,-0.0021682822513622744,0.005735847955822061,-0.03170552331022068,-0.014365153976512264,-0.003272301400449413
else,0.012058244647626505,-0.004438120555320781,0.00606304550026163,0.0011078650871996552,0.010039669489526283,0.011481044692542117
business,0.04277116402254199,-0.008492755271892432,-0.010764507254590322,0.027030903643919156,0.03718012815497856,-0.020461433854934347
future,-0.006633509532214935,-0.010680924392245977,0.013100881446071206,-0.0011709347749823719,0.026587871802090563,0.006353389448438835
rushed,0.014937411982552612,-0.011343843024835548,-0.028488781452797894,-0.028957232515110336,-0.022947901031526552,-0.003013236088405604
filled,-0.006095951833646216,-0.002195567057378858,0.003673828263772935,-0.013325433473303496,-0.011361466240359087,-0.0055445228995770835
town,-0.0013073851702586372,0.010334577690564497,-0.03211582128475623,0.034610504795775265,0.03148419387794876,0.010738952964835851
